상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:51,5:51,5:51,5:57,5:57,5:57
6:02,6:02,6:02,6:08,6:08,6:08
6:12,6:13,6:13,6:18,6:19,6:19
6:22,6:24,6:24,6:28,6:30,6:30
6:32,6:35,6:35,6:37,6:40,6:40
6:42,6:46,6:46,6:45,6:50,6:50
6:51,6:56,6:57,6:52,6:59,7:00
7:00,7:05,7:07,6:58,7:07,7:09
7:08,7:14,7:17,7:03,7:15,7:18
7:16,7:22,7:25,7:08,7:23,7:26
7:23,7:30,7:33,7:13,7:31,7:34
7:29,7:37,7:41,7:18,7:38,7:42
7:34,7:44,7:49,7:23,7:45,7:50
7:39,7:51,7:57,7:28,7:52,7:58
7:44,7:58,8:04,7:33,7:59,8:05
7:49,8:05,8:11,7:38,8:06,8:12
7:54,8:12,8:18,7:43,8:13,8:19
7:59,8:19,8:25,7:48,8:20,8:26
8:04,8:26,8:32,7:53,8:27,8:33
8:09,8:33,8:39,7:58,8:34,8:40
8:14,8:40,8:46,8:03,8:41,8:47
8:19,8:47,8:53,8:08,8:48,8:54
8:24,8:54,9:00,8:13,8:55,9:01
8:29,9:01,9:07,8:18,9:02,9:08
8:34,9:08,9:14,8:23,9:09,9:15
8:39,9:15,9:21,8:28,9:16,9:22
8:44,9:22,9:28,8:33,9:23,9:29
8:49,9:29,9:35,8:39,9:30,9:36
8:54,9:36,9:42,8:46,9:37,9:43
9:00,9:43,9:49,8:53,9:44,9:50
9:06,9:50,9:56,9:00,9:51,9:57
9:13,9:57,10:03,9:07,9:58,10:04
9:20,10:04,10:10,9:14,10:05,10:11
9:27,10:11,10:17,9:21,10:12,10:18
9:34,10:18,10:24,9:28,10:19,10:25
9:41,10:25,10:31,9:35,10:26,10:32
9:48,10:32,10:38,9:42,10:33,10:39
9:55,10:39,10:45,9:49,10:40,10:46
10:02,10:46,10:52,9:56,10:47,10:53
10:09,10:53,10:59,10:03,10:54,11:00
10:16,11:00,11:06,10:10,11:01,11:07
10:23,11:07,11:13,10:17,11:08,11:14
10:30,11:14,11:20,10:24,11:15,11:21
