상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:04,6:04,6:04,5:44,5:44,5:44
6:15,6:15,6:15,5:55,5:55,5:55
6:25,6:26,6:26,6:05,6:06,6:06
6:35,6:37,6:37,6:15,6:17,6:17
6:45,6:48,6:48,6:24,6:27,6:27
6:55,6:59,6:59,6:32,6:37,6:37
7:04,7:09,7:10,6:39,6:46,6:47
7:13,7:18,7:20,6:45,6:54,6:56
7:21,7:27,7:30,6:50,7:02,7:05
7:29,7:35,7:38,6:55,7:10,7:13
7:36,7:43,7:46,7:00,7:18,7:21
7:42,7:50,7:54,7:05,7:25,7:29
7:47,7:57,8:02,7:10,7:32,7:37
7:52,8:04,8:10,7:15,7:39,7:45
7:57,8:11,8:17,7:20,7:46,7:52
8:02,8:18,8:24,7:25,7:53,7:59
8:07,8:25,8:31,7:30,8:00,8:06
8:12,8:32,8:38,7:35,8:07,8:13
8:17,8:39,8:45,7:40,8:14,8:20
8:22,8:46,8:52,7:45,8:21,8:27
8:27,8:53,8:59,7:50,8:28,8:34
8:32,9:00,9:06,7:55,8:35,8:41
8:37,9:07,9:13,8:00,8:42,8:48
8:42,9:14,9:20,8:05,8:49,8:55
8:47,9:21,9:27,8:10,8:56,9:02
8:52,9:28,9:34,8:15,9:03,9:09
8:57,9:35,9:41,8:20,9:10,9:16
9:02,9:42,9:48,8:26,9:17,9:23
9:07,9:49,9:55,8:33,9:24,9:30
9:13,9:56,10:02,8:40,9:31,9:37
9:19,10:03,10:09,8:47,9:38,9:44
9:26,10:10,10:16,8:54,9:45,9:51
9:33,10:17,10:23,9:01,9:52,9:58
9:40,10:24,10:30,9:08,9:59,10:05
9:47,10:31,10:37,9:15,10:06,10:12
9:54,10:38,10:44,9:22,10:13,10:19
10:01,10:45,10:51,9:29,10:20,10:26
10:08,10:52,10:58,9:36,10:27,10:33
10:15,10:59,11:05,9:43,10:34,10:40
10:22,11:06,11:12,9:50,10:41,10:47
10:29,11:13,11:19,9:57,10:48,10:54
10:36,11:20,11:26,10:04,10:55,11:01
10:43,11:27,11:33,10:11,11:02,11:08
10:50,11:34,11:40,10:18,11:09,11:15
10:57,11:41,11:47,10:25,11:16,11:22
11:04,11:48,11:54,10:32,11:23,11:29
11:11,11:55,12:01,10:39,11:30,11:36
11:18,12:02,12:08,10:46,11:37,11:43
11:25,12:09,12:15,10:53,11:44,11:50
11:32,12:16,12:22,11:00,11:51,11:57
11:39,12:23,12:29,11:07,11:58,12:04
11:46,12:30,12:36,11:14,12:05,12:11
11:53,12:37,12:43,11:21,12:12,12:18
12:00,12:44,12:50,11:28,12:19,12:25
12:07,12:51,12:57,11:35,12:26,12:32
12:14,12:58,13:04,11:42,12:33,12:39
12:21,13:05,13:11,11:49,12:40,12:46
12:28,13:12,13:18,11:56,12:47,12:53
12:35,13:19,13:25,12:03,12:53,13:00
12:42,13:25,13:32,12:10,12:59,13:07
12:49,13:31,13:39,12:17,13:05,13:14
12:56,13:37,13:46,12:24,13:11,13:21
13:03,13:43,13:53,12:31,13:17,13:28
13:10,13:49,14:00,12:38,13:23,13:35
13:17,13:55,14:07,12:45,13:29,13:42
13:24,14:01,14:14,12:52,13:35,13:49
13:31,14:07,14:21,12:59,13:41,13:56
13:38,14:13,14:28,13:06,13:47,14:03
13:45,14:19,14:35,13:13,13:53,14:10
13:52,14:26,14:42,13:20,13:59,14:17
13:59,14:33,14:49,13:27,14:05,14:24
14:06,14:40,14:56,13:34,14:11,14:31
14:13,14:47,15:03,13:41,14:18,14:38
14:20,14:54,15:10,13:48,14:25,14:45
14:27,15:01,15:17,13:55,14:32,14:52
14:34,15:08,15:24,14:02,14:39,14:59
14:41,15:15,15:31,14:09,14:46,15:06
14:48,15:22,15:38,14:16,14:53,15:13
14:55,15:29,15:45,14:23,15:00,15:20
15:02,15:36,15:52,14:30,15:07,15:27
15:09,15:43,15:59,14:37,15:14,15:34
15:16,15:50,16:06,14:44,15:21,15:41
15:23,15:57,16:13,14:51,15:28,15:48
15:30,16:04,16:20,14:58,15:35,15:55
15:37,16:11,16:27,15:05,15:42,16:02
15:44,16:18,16:34,15:12,15:49,16:09
15:51,16:25,16:41,15:19,15:56,16:16
15:58,16:32,16:48,15:26,16:03,16:23
16:05,16:39,16:55,15:33,16:10,16:30
16:12,16:46,17:02,15:40,16:17,16:37
16:19,16:53,17:09,15:47,16:24,16:44
16:26,17:00,17:16,15:54,16:31,16:51
16:33,17:07,17:23,16:01,16:38,16:58
16:40,17:14,17:30,16:08,16:45,17:05
16:47,17:21,17:37,16:15,16:52,17:12
16:54,17:28,17:44,16:22,16:59,17:19
17:01,17:35,17:51,16:29,17:06,17:26
17:08,17:42,17:58,16:36,17:13,17:33
17:15,17:49,18:05,16:43,17:20,17:40
17:22,17:56,18:12,16:50,17:27,17:47
17:29,18:03,18:19,16:57,17:34,17:54
17:36,18:10,18:26,17:04,17:41,18:01
17:43,18:17,18:33,17:11,17:48,18:08
17:50,18:23,18:40,17:18,17:54,18:15
17:57,18:29,18:47,17:25,18:00,18:22
18:04,18:35,18:54,17:31,18:06,18:29
18:11,18:41,19:01,17:37,18:12,18:36
18:18,18:47,19:08,17:42,18:18,18:43
18:24,18:53,19:15,17:47,18:24,18:50
18:29,18:59,19:22,17:52,18:30,18:57
18:34,19:05,19:29,17:57,18:36,19:04
18:39,19:11,19:36,18:02,18:42,19:11
18:44,19:17,19:43,18:07,18:48,19:18
18:49,19:23,19:50,18:12,18:54,19:25
18:54,19:29,19:57,18:17,19:00,19:32
18:59,19:35,20:04,18:22,19:06,19:39
19:04,19:41,20:11,18:27,19:13,19:46
19:09,19:48,20:18,18:32,19:20,19:53
19:14,19:55,20:25,18:37,19:27,20:00
19:19,20:02,20:32,18:42,19:34,20:07
19:24,20:09,20:39,18:47,19:41,20:14
19:29,20:16,20:46,18:52,19:48,20:21
19:34,20:23,20:53,18:57,19:55,20:28
