상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:47,5:47,5:47,6:01,6:01,6:01
5:58,5:58,5:58,6:12,6:12,6:12
6:08,6:09,6:09,6:22,6:23,6:23
6:18,6:20,6:20,6:32,6:34,6:34
6:28,6:31,6:31,6:41,6:44,6:44
6:38,6:42,6:42,6:49,6:54,6:54
6:47,6:52,6:53,6:56,7:03,7:04
6:56,7:01,7:03,7:02,7:11,7:13
7:04,7:10,7:13,7:07,7:19,7:22
7:12,7:18,7:21,7:12,7:27,7:30
7:19,7:26,7:29,7:17,7:35,7:38
7:25,7:33,7:37,7:22,7:42,7:46
7:30,7:40,7:45,7:27,7:49,7:54
7:35,7:47,7:53,7:32,7:56,8:02
7:40,7:54,8:00,7:37,8:03,8:09
7:45,8:01,8:07,7:42,8:10,8:16
7:50,8:08,8:14,7:47,8:17,8:23
7:55,8:15,8:21,7:52,8:24,8:30
8:00,8:22,8:28,7:57,8:31,8:37
8:05,8:29,8:35,8:02,8:38,8:44
8:10,8:36,8:42,8:07,8:45,8:51
8:15,8:43,8:49,8:12,8:52,8:58
8:20,8:50,8:56,8:17,8:59,9:05
8:25,8:57,9:03,8:22,9:06,9:12
8:30,9:04,9:10,8:27,9:13,9:19
8:35,9:11,9:17,8:32,9:20,9:26
8:40,9:18,9:24,8:37,9:27,9:33
8:45,9:25,9:31,8:43,9:34,9:40
8:50,9:32,9:38,8:50,9:41,9:47
8:56,9:39,9:45,8:57,9:48,9:54
9:02,9:46,9:52,9:04,9:55,10:01
9:09,9:53,9:59,9:11,10:02,10:08
9:16,10:00,10:06,9:18,10:09,10:15
9:23,10:07,10:13,9:25,10:16,10:22
9:30,10:14,10:20,9:32,10:23,10:29
9:37,10:21,10:27,9:39,10:30,10:36
9:44,10:28,10:34,9:46,10:37,10:43
9:51,10:35,10:41,9:53,10:44,10:50
9:58,10:42,10:48,10:00,10:51,10:57
10:05,10:49,10:55,10:07,10:58,11:04
10:12,10:56,11:02,10:14,11:05,11:11
10:19,11:03,11:09,10:21,11:12,11:18
10:26,11:10,11:16,10:28,11:19,11:25
10:33,11:17,11:23,10:35,11:26,11:32
10:40,11:24,11:30,10:42,11:33,11:39
10:47,11:31,11:37,10:49,11:40,11:46
10:54,11:38,11:44,10:56,11:47,11:53
11:01,11:45,11:51,11:03,11:54,12:00
11:08,11:52,11:58,11:10,12:01,12:07
11:15,11:59,12:05,11:17,12:08,12:14
11:22,12:06,12:12,11:24,12:15,12:21
11:29,12:13,12:19,11:31,12:22,12:28
11:36,12:20,12:26,11:38,12:29,12:35
11:43,12:27,12:33,11:45,12:36,12:42
11:50,12:34,12:40,11:52,12:43,12:49
11:57,12:41,12:47,11:59,12:50,12:56
12:04,12:48,12:54,12:06,12:57,13:03
12:11,12:55,13:01,12:13,13:04,13:10
12:18,13:02,13:08,12:20,13:10,13:17
12:25,13:08,13:15,12:27,13:16,13:24
12:32,13:14,13:22,12:34,13:22,13:31
12:39,13:20,13:29,12:41,13:28,13:38
12:46,13:26,13:36,12:48,13:34,13:45
12:53,13:32,13:43,12:55,13:40,13:52
13:00,13:38,13:50,13:02,13:46,13:59
13:07,13:44,13:57,13:09,13:52,14:06
