상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:12,6:12,6:12,5:36,5:36,5:36
6:23,6:23,6:23,5:47,5:47,5:47
6:33,6:34,6:34,5:57,5:58,5:58
6:43,6:45,6:45,6:07,6:09,6:09
6:53,6:56,6:56,6:16,6:19,6:19
7:03,7:07,7:07,6:24,6:29,6:29
7:12,7:17,7:18,6:31,6:38,6:39
7:21,7:26,7:28,6:37,6:46,6:48
7:29,7:35,7:38,6:42,6:54,6:57
7:37,7:43,7:46,6:47,7:02,7:05
7:44,7:51,7:54,6:52,7:10,7:13
7:50,7:58,8:02,6:57,7:17,7:21
7:55,8:05,8:10,7:02,7:24,7:29
8:00,8:12,8:18,7:07,7:31,7:37
8:05,8:19,8:25,7:12,7:38,7:44
8:10,8:26,8:32,7:17,7:45,7:51
8:15,8:33,8:39,7:22,7:52,7:58
8:20,8:40,8:46,7:27,7:59,8:05
8:25,8:47,8:53,7:32,8:06,8:12
8:30,8:54,9:00,7:37,8:13,8:19
8:35,9:01,9:07,7:42,8:20,8:26
8:40,9:08,9:14,7:47,8:27,8:33
8:45,9:15,9:21,7:52,8:34,8:40
8:50,9:22,9:28,7:57,8:41,8:47
8:55,9:29,9:35,8:02,8:48,8:54
9:00,9:36,9:42,8:07,8:55,9:01
9:05,9:43,9:49,8:12,9:02,9:08
9:10,9:50,9:56,8:18,9:09,9:15
9:15,9:57,10:03,8:25,9:16,9:22
9:21,10:04,10:10,8:32,9:23,9:29
9:27,10:11,10:17,8:39,9:30,9:36
9:34,10:18,10:24,8:46,9:37,9:43
9:41,10:25,10:31,8:53,9:44,9:50
9:48,10:32,10:38,9:00,9:51,9:57
9:55,10:39,10:45,9:07,9:58,10:04
10:02,10:46,10:52,9:14,10:05,10:11
10:09,10:53,10:59,9:21,10:12,10:18
10:16,11:00,11:06,9:28,10:19,10:25
10:23,11:07,11:13,9:35,10:26,10:32
10:30,11:14,11:20,9:42,10:33,10:39
10:37,11:21,11:27,9:49,10:40,10:46
10:44,11:28,11:34,9:56,10:47,10:53
10:51,11:35,11:41,10:03,10:54,11:00
10:58,11:42,11:48,10:10,11:01,11:07
11:05,11:49,11:55,10:17,11:08,11:14
11:12,11:56,12:02,10:24,11:15,11:21
11:19,12:03,12:09,10:31,11:22,11:28
11:26,12:10,12:16,10:38,11:29,11:35
11:33,12:17,12:23,10:45,11:36,11:42
11:40,12:24,12:30,10:52,11:43,11:49
11:47,12:31,12:37,10:59,11:50,11:56
11:54,12:38,12:44,11:06,11:57,12:03
12:01,12:45,12:51,11:13,12:04,12:10
12:08,12:52,12:58,11:20,12:11,12:17
12:15,12:59,13:05,11:27,12:18,12:24
12:22,13:06,13:12,11:34,12:25,12:31
12:29,13:13,13:19,11:41,12:32,12:38
12:36,13:20,13:26,11:48,12:39,12:45
12:43,13:27,13:33,11:55,12:45,12:52
12:50,13:33,13:40,12:02,12:51,12:59
12:57,13:39,13:47,12:09,12:57,13:06
13:04,13:45,13:54,12:16,13:03,13:13
13:11,13:51,14:01,12:23,13:09,13:20
13:18,13:57,14:08,12:30,13:15,13:27
13:25,14:03,14:15,12:37,13:21,13:34
13:32,14:09,14:22,12:44,13:27,13:41
13:39,14:15,14:29,12:51,13:33,13:48
13:46,14:21,14:36,12:58,13:39,13:55
13:53,14:27,14:43,13:05,13:45,14:02
14:00,14:34,14:50,13:12,13:51,14:09
14:07,14:41,14:57,13:19,13:57,14:16
14:14,14:48,15:04,13:26,14:03,14:23
14:21,14:55,15:11,13:33,14:10,14:30
14:28,15:02,15:18,13:40,14:17,14:37
14:35,15:09,15:25,13:47,14:24,14:44
14:42,15:16,15:32,13:54,14:31,14:51
14:49,15:23,15:39,14:01,14:38,14:58
