상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:15,6:15,6:15,5:33,5:33,5:33
6:26,6:26,6:26,5:44,5:44,5:44
6:36,6:37,6:37,5:54,5:55,5:55
6:46,6:48,6:48,6:04,6:06,6:06
6:56,6:59,6:59,6:13,6:16,6:16
7:06,7:10,7:10,6:21,6:26,6:26
7:15,7:20,7:21,6:28,6:35,6:36
7:24,7:29,7:31,6:34,6:43,6:45
7:32,7:38,7:41,6:39,6:51,6:54
7:40,7:46,7:49,6:44,6:59,7:02
7:47,7:54,7:57,6:49,7:07,7:10
7:53,8:01,8:05,6:54,7:14,7:18
7:58,8:08,8:13,6:59,7:21,7:26
8:03,8:15,8:21,7:04,7:28,7:34
8:08,8:22,8:28,7:09,7:35,7:41
8:13,8:29,8:35,7:14,7:42,7:48
8:18,8:36,8:42,7:19,7:49,7:55
8:23,8:43,8:49,7:24,7:56,8:02
8:28,8:50,8:56,7:29,8:03,8:09
8:33,8:57,9:03,7:34,8:10,8:16
8:38,9:04,9:10,7:39,8:17,8:23
8:43,9:11,9:17,7:44,8:24,8:30
8:48,9:18,9:24,7:49,8:31,8:37
8:53,9:25,9:31,7:54,8:38,8:44
8:58,9:32,9:38,7:59,8:45,8:51
9:03,9:39,9:45,8:04,8:52,8:58
9:08,9:46,9:52,8:09,8:59,9:05
9:13,9:53,9:59,8:15,9:06,9:12
9:18,10:00,10:06,8:22,9:13,9:19
9:24,10:07,10:13,8:29,9:20,9:26
9:30,10:14,10:20,8:36,9:27,9:33
9:37,10:21,10:27,8:43,9:34,9:40
9:44,10:28,10:34,8:50,9:41,9:47
9:51,10:35,10:41,8:57,9:48,9:54
9:58,10:42,10:48,9:04,9:55,10:01
10:05,10:49,10:55,9:11,10:02,10:08
10:12,10:56,11:02,9:18,10:09,10:15
10:19,11:03,11:09,9:25,10:16,10:22
10:26,11:10,11:16,9:32,10:23,10:29
10:33,11:17,11:23,9:39,10:30,10:36
10:40,11:24,11:30,9:46,10:37,10:43
10:47,11:31,11:37,9:53,10:44,10:50
10:54,11:38,11:44,10:00,10:51,10:57
11:01,11:45,11:51,10:07,10:58,11:04
11:08,11:52,11:58,10:14,11:05,11:11
11:15,11:59,12:05,10:21,11:12,11:18
11:22,12:06,12:12,10:28,11:19,11:25
11:29,12:13,12:19,10:35,11:26,11:32
11:36,12:20,12:26,10:42,11:33,11:39
11:43,12:27,12:33,10:49,11:40,11:46
11:50,12:34,12:40,10:56,11:47,11:53
11:57,12:41,12:47,11:03,11:54,12:00
12:04,12:48,12:54,11:10,12:01,12:07
12:11,12:55,13:01,11:17,12:08,12:14
12:18,13:02,13:08,11:24,12:15,12:21
12:25,13:09,13:15,11:31,12:22,12:28
12:32,13:16,13:22,11:38,12:29,12:35
12:39,13:23,13:29,11:45,12:36,12:42
12:46,13:30,13:36,11:52,12:42,12:49
12:53,13:36,13:43,11:59,12:48,12:56
13:00,13:42,13:50,12:06,12:54,13:03
13:07,13:48,13:57,12:13,13:00,13:10
13:14,13:54,14:04,12:20,13:06,13:17
13:21,14:00,14:11,12:27,13:12,13:24
13:28,14:06,14:18,12:34,13:18,13:31
13:35,14:12,14:25,12:41,13:24,13:38
13:42,14:18,14:32,12:48,13:30,13:45
13:49,14:24,14:39,12:55,13:36,13:52
13:56,14:30,14:46,13:02,13:42,13:59
14:03,14:37,14:53,13:09,13:48,14:06
14:10,14:44,15:00,13:16,13:54,14:13
14:17,14:51,15:07,13:23,14:00,14:20
14:24,14:58,15:14,13:30,14:07,14:27
14:31,15:05,15:21,13:37,14:14,14:34
14:38,15:12,15:28,13:44,14:21,14:41
14:45,15:19,15:35,13:51,14:28,14:48
14:52,15:26,15:42,13:58,14:35,14:55
14:59,15:33,15:49,14:05,14:42,15:02
15:06,15:40,15:56,14:12,14:49,15:09
15:13,15:47,16:03,14:19,14:56,15:16
15:20,15:54,16:10,14:26,15:03,15:23
15:27,16:01,16:17,14:33,15:10,15:30
15:34,16:08,16:24,14:40,15:17,15:37
15:41,16:15,16:31,14:47,15:24,15:44
15:48,16:22,16:38,14:54,15:31,15:51
15:55,16:29,16:45,15:01,15:38,15:58
16:02,16:36,16:52,15:08,15:45,16:05
16:09,16:43,16:59,15:15,15:52,16:12
16:16,16:50,17:06,15:22,15:59,16:19
16:23,16:57,17:13,15:29,16:06,16:26
16:30,17:04,17:20,15:36,16:13,16:33
16:37,17:11,17:27,15:43,16:20,16:40
16:44,17:18,17:34,15:50,16:27,16:47
16:51,17:25,17:41,15:57,16:34,16:54
16:58,17:32,17:48,16:04,16:41,17:01
17:05,17:39,17:55,16:11,16:48,17:08
17:12,17:46,18:02,16:18,16:55,17:15
17:19,17:53,18:09,16:25,17:02,17:22
17:26,18:00,18:16,16:32,17:09,17:29
17:33,18:07,18:23,16:39,17:16,17:36
17:40,18:14,18:30,16:46,17:23,17:43
17:47,18:21,18:37,16:53,17:30,17:50
